c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs2_ID,belongs2_Name,belongs3_ID,belongs3_Name,belongs4_ID,belongs4_Name,belongs5_ID,belongs5_Name
13061,,"Chen Xian","郴縣",Xian,999,1279,113.02514,25.80272,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13062,,Xingning,"興寧",Xian,1209,1279,113.41885,25.93031,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13063,,Chenyi,"郴義",Xian,960,974,113.67976,25.54552,13058,"郴州",,,,,,,,
13064,,Guiyang,"桂陽",Xian,999,1279,112.37812,24.7797,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13065,,Guiyang,"桂陽",Xian,999,1210,112.37812,24.7797,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13066,,Yizhang,"義章",Xian,960,974,112.94212,25.40143,13058,"郴州",,,,,,,,
13067,,Yizhang,"宜章",Xian,999,1279,112.94212,25.40143,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13068,,Gaoting,"高亭",Xian,999,1072,112.89761,26.07406,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13069,,Yongxing,"永興",Xian,1073,1279,113.11494,26.13393,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13070,,Guidong,"桂東",Xian,1211,1279,113.91432,25.99159,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13071,,Lanshan,"藍山",Xian,999,1003,112.17776,25.37241,13058,"郴州",13015,"荊湖南路",10989,"宋朝",,,,
13072,,"Shao Zhou","邵州",Zhou,999,1224,111.47494,27.24932,13015,"荊湖南路",10989,"宋朝",,,,,,
13073,,"Baoqing Fu","寶慶府",Fu,1225,1279,111.47494,27.24932,13015,"荊湖南路",10989,"宋朝",,,,,,
13074,,Shaoyang,"邵陽",Xian,999,1224,111.47494,27.24932,13072,"邵州",13015,"荊湖南路",10989,"宋朝",,,,
13075,,Xinhua,"新化",Xian,1072,1224,111.2748,28.00967,13072,"邵州",13015,"荊湖南路",10989,"宋朝",,,,
13076,,Wugang,"武岡",Xian,999,1105,110.62229,26.7307,13072,"邵州",13015,"荊湖南路",10989,"宋朝",,,,
13077,,Shizhu,"蒔竹",Xian,1081,1105,110.02677,26.49105,13072,"邵州",13015,"荊湖南路",10989,"宋朝",,,,
13078,,"Quan Zhou","全州",Zhou,999,1279,111.065,25.93181,13015,"荊湖南路",10989,"宋朝",,,,,,
13079,,Qingxiang,"清湘",Xian,999,1279,111.065,25.93181,13078,"全州",13015,"荊湖南路",10989,"宋朝",,,,
13080,,Guanyang,"灌陽",Xian,999,1279,111.14469,25.48865,13078,"全州",13015,"荊湖南路",10989,"宋朝",,,,
13081,,"Guiyang Jian","桂陽監",Jian,999,1132,112.72593,25.74197,13015,"荊湖南路",10989,"宋朝",,,,,,
13082,,"Guiyang Jun","桂陽軍",Jun,1133,1279,112.72593,25.74197,13015,"荊湖南路",10989,"宋朝",,,,,,
13083,,"Guiyang Jian","桂陽監",Jian,999,1018,112.72593,25.74197,13081,"桂陽監",13015,"荊湖南路",10989,"宋朝",,,,
13084,,Pingyang,"平陽",Xian,1019,1132,112.72593,25.74197,13081,"桂陽監",13015,"荊湖南路",10989,"宋朝",,,,
13085,,Pingyang,"平陽",Xian,1019,1132,112.72593,25.74197,13081,"桂陽監",13015,"荊湖南路",10989,"宋朝",,,,
13086,,Lanshan,"藍山",Xian,1004,1132,112.17776,25.37241,13081,"桂陽監",13015,"荊湖南路",10989,"宋朝",,,,
13087,,Linwu,"臨武",Xian,1146,1279,112.53838,25.28151,,,,,,,,,,
13088,,"Chaling Jun","茶陵軍",Jun,1139,1279,113.55217,26.80198,13015,"荊湖南路",10989,"宋朝",,,,,,
13089,,Chaling,"茶陵",Xian,1139,1279,113.55217,26.80198,13088,"茶陵軍",13015,"荊湖南路",10989,"宋朝",,,,
13090,,"Ling Xian","酃縣",Xian,1211,1279,113.76665,26.49686,13088,"茶陵軍",13015,"荊湖南路",10989,"宋朝",,,,
13091,,"Wugang Jun","武岡軍",Jun,1106,1279,110.62229,26.7307,13015,"荊湖南路",10989,"宋朝",,,,,,
13092,,Wugang,"武岡",Xian,960,1105,110.62229,26.7307,,,,,,,,,,
13093,,Wugang,"武岡",Xian,1106,1279,110.62229,26.7307,13091,"武岡軍",13015,"荊湖南路",10989,"宋朝",,,,
13094,,Suining,"綏寧",Xian,1106,1279,110.02677,26.49105,13091,"武岡軍",13015,"荊湖南路",10989,"宋朝",,,,
13095,,Suining,"綏寧",Xian,1106,1154,110.02677,26.49105,13091,"武岡軍",13015,"荊湖南路",10989,"宋朝",,,,
13096,,"Lin'gang","臨岡",Xian,1106,1137,109.85999,26.25314,13091,"武岡軍",13015,"荊湖南路",10989,"宋朝",,,,
13097,,Xinning,"新寧",Xian,1155,1279,110.86519,26.43928,13091,"武岡軍",13015,"荊湖南路",10989,"宋朝",,,,
13098,,"Jinghu bei Lu","荊湖北路",Lu,999,1279,,,10989,"宋朝",,,,,,,,
13099,,"Jiangling Fu","江陵府",Fu,999,1279,112.19077,30.35044,13098,"荊湖北路",10989,"宋朝",,,,,,
13100,,Jiangling,"江陵",Xian,999,1279,112.19077,30.35044,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13101,,Jiangling,"江陵",Xian,960,964,112.19077,30.35044,13099,"江陵府",,,,,,,,
13102,,Jiangling,"江陵",Xian,999,1279,112.19077,30.35044,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13103,,"Gong'an","公安",Xian,999,1128,112.22649,30.05753,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13104,,"Gong'an","公安",Xian,1135,1279,112.22649,30.05753,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13105,,Qianjiang,"潛江",Xian,999,1279,112.78548,30.48632,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13106,,Jianli,"監利",Xian,999,1279,112.90025,29.81576,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13107,,Jianli,"監利",Xian,1073,1085,112.90025,29.81576,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13108,,Yusha,"玉沙",Xian,965,996,113.28552,29.98084,13099,"江陵府",,,,,,,,
13109,,Songzi,"松滋",Xian,999,1279,111.71407,30.3457,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13110,,Songzi,"松滋",Xian,1073,1085,111.71407,30.3457,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13111,,Zhijiang,"枝江",Xian,999,1072,111.69465,30.37009,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13112,,Zhijiang,"枝江",Xian,1086,1279,111.69465,30.37009,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13113,,Shishou,"石首",Xian,960,964,112.40646,29.72431,13099,"江陵府",,,,,,,,
13114,,Shishou,"石首",Xian,999,1279,112.40646,29.72431,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13115,,Shishou,"石首",Xian,1073,1085,112.63226,29.68836,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13116,,Shishou,"石首",Xian,1127,1279,112.40646,29.72431,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13117,,Jianning,"建寧",Xian,999,1072,112.63226,29.68836,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13118,,Jianning,"建寧",Xian,1086,1126,112.63226,29.68836,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13119,,Changlin,"長林",Xian,960,971,112.02467,31.0858,13099,"江陵府",,,,,,,,
13120,,Changlin,"長林",Xian,1073,1087,112.19842,31.02873,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13121,,Dangyang,"當陽",Xian,960,971,111.81642,30.85363,13099,"江陵府",,,,,,,,
13122,,Dangyang,"當陽",Xian,1073,1087,111.81642,30.85363,13099,"江陵府",13098,"荊湖北路",10989,"宋朝",,,,
13123,,"E Zhou","鄂州",Zhou,999,1279,114.30666,30.57367,13098,"荊湖北路",10989,"宋朝",,,,,,
13124,,Jiangxia,"江夏",Xian,999,1279,114.30666,30.57367,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13125,,Linjiang,"臨江",Xian,960,974,114.03088,29.44461,13123,"鄂州",,,,,,,,
13126,,Chongyang,"崇陽",Xian,999,1071,114.04384,29.5488,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13127,,Chongyang,"崇陽",Xian,999,1279,114.04384,29.5488,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13128,,Chongyang,"崇陽",Xian,1135,1146,114.04384,29.5488,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13129,,Hanyang,"漢陽",Xian,1071,1085,114.26899,30.55224,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13130,,Hanyang,"漢陽",Xian,1135,1136,114.26899,30.55224,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13131,,Hanchuan,"漢川",Xian,999,1070,113.8252,30.7661,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13132,,Wuchang,"武昌",Xian,999,1221,114.87991,30.40272,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13133,,Wuchang,"武昌",Xian,1234,1279,114.87991,30.40272,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13134,,Puqi,"蒲圻",Xian,999,1279,113.87461,29.70835,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13135,,"Yong'an","永安",Xian,999,1006,114.27162,29.89248,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13136,,Xianning,"咸寧",Xian,1007,1279,114.27162,29.89248,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13137,,Tongcheng,"通城",Xian,1072,1134,113.80644,29.2612,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13138,,Tongcheng,"通城",Xian,1147,1279,113.80644,29.2612,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13139,,Jiayu,"嘉魚",Xian,999,1279,113.89558,29.9756,13123,"鄂州",13098,"荊湖北路",10989,"宋朝",,,,
13140,,Yongxing,"永興",Xian,960,976,115.20962,29.83013,13123,"鄂州",,,,,,,,
13141,,Daye,"大冶",Xian,960,976,114.96296,30.09314,13123,"鄂州",,,,,,,,
13142,,Tongshan,"通山",Xian,960,976,114.50382,29.59715,13123,"鄂州",,,,,,,,
13143,,"An Zhou","安州",Zhou,999,1022,113.68892,31.26371,13098,"荊湖北路",10989,"宋朝",,,,,,
13144,,"An Zhou","安州",Zhou,1042,1118,113.68892,31.26371,13098,"荊湖北路",10989,"宋朝",,,,,,
13145,,"De'an Fu","德安府",Fu,1119,1279,114.05568,30.58096,13098,"荊湖北路",10989,"宋朝",,,,,,
13146,,Anlu,"安陸",Xian,999,1022,113.68892,31.26371,13143,"安州",13098,"荊湖北路",10989,"宋朝",,,,
13147,,Anlu,"安陸",Xian,1042,1279,113.68892,31.26371,,,,,,,,,,
13148,,Anlu,"安陸",Xian,1069,1085,113.68892,31.26371,,,,,,,,,,
13149,,Yunmeng,"雲夢",Xian,999,1022,113.7464,31.02582,13143,"安州",13098,"荊湖北路",10989,"宋朝",,,,
13150,,Yunmeng,"雲夢",Xian,1042,1068,113.7464,31.02582,,,,,,,,,,
13151,,Yunmeng,"雲夢",Xian,1086,1279,113.7464,31.02582,,,,,,,,,,
13152,,Jingling,"景陵",Xian,1073,1085,113.16412,30.65625,,,,,,,,,,
13153,,Yingcheng,"應城",Xian,999,1022,113.56968,30.946,13143,"安州",13098,"荊湖北路",10989,"宋朝",,,,
13154,,Yingcheng,"應城",Xian,1042,1279,113.56968,30.946,,,,,,,,,,
13155,,Xiaogan,"孝感",Xian,999,1022,113.93995,31.28016,13143,"安州",13098,"荊湖北路",10989,"宋朝",,,,
13156,,Xiaogan,"孝感",Xian,1042,1279,113.93995,31.28016,,,,,,,,,,
13157,,Yingshan,"應山",Xian,999,1022,113.81899,31.61832,13143,"安州",13098,"荊湖北路",10989,"宋朝",,,,
13158,,Yingshan,"應山",Xian,1042,1218,113.81899,31.61832,,,,,,,,,,
13159,,Hanchuan,"漢川",Xian,960,976,113.8252,30.7661,13143,"安州",,,,,,,,
13160,,Jiyang,"吉陽",Xian,960,968,113.92281,31.40684,13143,"安州",,,,,,,,
13161,,"Lang Zhou","朗州",Zhou,999,1011,111.6913,29.03481,13098,"荊湖北路",10989,"宋朝",,,,,,
13162,,"Ding Zhou","鼎州",Zhou,1012,1164,111.6913,29.03481,13098,"荊湖北路",10989,"宋朝",,,,,,
13163,,"Changde Fu","常德府",Fu,1165,1279,111.6913,29.03481,13098,"荊湖北路",10989,"宋朝",,,,,,
13164,,Wuling,"武陵",Xian,999,1011,111.6913,29.03481,13161,"朗州",13098,"荊湖北路",10989,"宋朝",,,,
13165,,Wuling,"武陵",Xian,960,962,111.6913,29.03481,13161,"朗州",,,,,,,,
13166,,Taoyuan,"桃源",Xian,999,1011,111.47777,28.9016,13161,"朗州",13098,"荊湖北路",10989,"宋朝",,,,
13167,,Longyang,"龍陽",Xian,999,1011,111.96997,28.91177,13161,"朗州",13098,"荊湖北路",10989,"宋朝",,,,
13168,,Chenyang,"辰陽",Xian,1109,1130,111.96997,28.91177,,,,,,,,,,
13169,,Longyang,"龍陽",Xian,1131,1134,111.96997,28.91177,,,,,,,,,,
13170,,Longyang,"龍陽",Xian,1161,1279,111.96997,28.91177,,,,,,,,,,
13171,,Yiyang,"益陽",Xian,1133,1134,112.33529,28.59781,,,,,,,,,,
13172,,Xiangyin,"湘陰",Xian,960,963,113.01879,28.60332,13161,"朗州",,,,,,,,
13173,,Qiaojiang,"橋江",Xian,960,962,112.37997,28.83784,13161,"朗州",,,,,,,,
13174,,Yuanjiang,"沅江",Xian,1169,1279,112.37997,28.83784,,,,,,,,,,
13175,,"Li Zhou","澧州",Zhou,999,1279,111.75699,29.64015,13098,"荊湖北路",10989,"宋朝",,,,,,
13176,,Liyang,"澧陽",Xian,999,1279,111.75699,29.64015,13175,"澧州",13098,"荊湖北路",10989,"宋朝",,,,
13177,,Anxiang,"安鄉",Xian,999,1279,112.16168,29.39787,13175,"澧州",13098,"荊湖北路",10989,"宋朝",,,,
13178,,Shimen,"石門",Xian,999,1279,111.37361,29.58854,13175,"澧州",13098,"荊湖北路",10989,"宋朝",,,,
13179,,Cili,"慈利",Xian,999,1279,111.12171,29.42634,13175,"澧州",13098,"荊湖北路",10989,"宋朝",,,,
13180,,"Xia Zhou","峽州",Zhou,999,1279,111.28712,30.70423,13098,"荊湖北路",10989,"宋朝",,,,,,
13181,,Yiling,"夷陵",Xian,999,1279,111.28712,30.70423,13180,"峽州",13098,"荊湖北路",10989,"宋朝",,,,
13182,,Yiling,"夷陵",Xian,999,1279,111.28712,30.70423,13180,"峽州",13098,"荊湖北路",10989,"宋朝",,,,
13183,,Yidu,"宜都",Xian,999,1279,111.45792,30.39238,13180,"峽州",13098,"荊湖北路",10989,"宋朝",,,,
13184,,Changyang,"長陽",Xian,999,1279,111.1915,30.47422,13180,"峽州",13098,"荊湖北路",10989,"宋朝",,,,
13185,,"Yuan'an","遠安",Xian,999,1279,111.60779,31.12078,13180,"峽州",13098,"荊湖北路",10989,"宋朝",,,,
13186,,Bashan,"巴山",Xian,960,974,110.8017,30.45259,13180,"峽州",,,,,,,,
13187,,"Yue Zhou","岳州",Zhou,999,1154,113.09766,29.37126,13098,"荊湖北路",10989,"宋朝",,,,,,
13188,,"Chun Zhou","純州",Zhou,1155,1160,113.09766,29.37126,13098,"荊湖北路",10989,"宋朝",,,,,,
13189,,"Yue Zhou","岳州",Zhou,1161,1279,113.09766,29.37126,13098,"荊湖北路",10989,"宋朝",,,,,,
13190,,Baling,"巴陵",Xian,999,1154,113.09766,29.37126,13187,"岳州",13098,"荊湖北路",10989,"宋朝",,,,
13191,,Baling,"巴陵",Xian,960,993,113.09766,29.37126,13187,"岳州",,,,,,,,
13192,,Huarong,"華容",Xian,999,1154,112.62463,29.49838,13187,"岳州",13098,"荊湖北路",10989,"宋朝",,,,
13193,,Pingjiang,"平江",Xian,999,1154,113.57494,28.70981,13187,"岳州",13098,"荊湖北路",10989,"宋朝",,,,
13194,,Wangchao,"王朝",Xian,994,995,113.29287,29.58814,13187,"岳州",,,,,,,,
13195,,Linxiang,"臨湘",Xian,999,1154,113.29287,29.58814,13187,"岳州",13098,"荊湖北路",10989,"宋朝",,,,
13196,,Yuanjiang,"沅江",Xian,999,1154,112.37997,28.83784,13187,"岳州",13098,"荊湖北路",10989,"宋朝",,,,
13197,,Xiangyin,"湘陰",Xian,964,992,113.01879,28.60332,13187,"岳州",,,,,,,,
13198,,"Gui Zhou","歸州",Zhou,999,1129,110.69025,30.984,13098,"荊湖北路",10989,"宋朝",,,,,,
13199,,"Gui Zhou","歸州",Zhou,1135,1160,110.69025,30.984,13098,"荊湖北路",10989,"宋朝",,,,,,
13200,,"Gui Zhou","歸州",Zhou,1187,1188,110.69025,30.984,13098,"荊湖北路",10989,"宋朝",,,,,,
13201,,Zigui,"秭歸",Xian,999,1129,110.69416,30.99962,13198,"歸州",13098,"荊湖北路",10989,"宋朝",,,,
13202,,Zigui,"秭歸",Xian,1072,1085,110.69416,30.99962,13198,"歸州",13098,"荊湖北路",10989,"宋朝",,,,
13203,,Zigui,"秭歸",Xian,1135,1160,110.69416,30.99962,,,,,,,,,,
13204,,Zigui,"秭歸",Xian,1187,1188,110.69416,30.99962,,,,,,,,,,
13205,,Xingshan,"興山",Xian,999,1071,110.75366,30.96877,13198,"歸州",13098,"荊湖北路",10989,"宋朝",,,,
13206,,Xingshan,"興山",Xian,1086,1129,110.75928,31.23525,13198,"歸州",13098,"荊湖北路",10989,"宋朝",,,,
13207,,Xingshan,"興山",Xian,1135,1160,110.75928,31.23525,,,,,,,,,,
13208,,Xingshan,"興山",Xian,1187,1188,110.75928,31.23525,,,,,,,,,,
13209,,Badong,"巴東",Xian,999,1129,110.3686,31.06613,13198,"歸州",13098,"荊湖北路",10989,"宋朝",,,,
13210,,Badong,"巴東",Xian,1135,1160,110.40453,31.03002,,,,,,,,,,
13211,,Badong,"巴東",Xian,1187,1188,110.40453,31.03002,,,,,,,,,,
13212,,"Chen Zhou","辰州",Zhou,999,1279,110.39697,28.45819,13098,"荊湖北路",10989,"宋朝",,,,,,
13213,,Yuanling,"沅陵",Xian,999,1279,110.39696,28.45819,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13214,,Xupu,"敘浦",Xian,999,1279,110.59593,27.91564,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13215,,Chenxi,"辰溪",Xian,999,1279,110.18265,28.01848,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13216,,Luxi,"盧溪",Xian,999,1279,110.15422,28.28003,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13217,,Mayang,"麻陽",Xian,999,1073,109.64114,27.70653,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13218,,Zhaoyu,"招諭",Xian,999,1073,109.85477,27.91788,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13219,,"Gaojiang Jimizhou","高江羈縻州",Jimizhou,999,1279,109.10428,29.67556,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13220,,"Shun Jimizhou","順羈縻州",Jimizhou,999,1279,109.52797,29.19917,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13221,,"Baoshun Jimizhou","保順羈縻州",Jimizhou,999,1279,108.83998,29.82886,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13222,,"Fu Jimizhou","富羈縻州",Jimizhou,999,1279,109.24046,29.39271,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13223,,"Yongshun Jimizhou","永順羈縻州",Jimizhou,999,1279,109.85261,29.0059,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13224,,"Wei Jimizhou","渭羈縻州",Jimizhou,999,1279,109.45145,28.7392,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13225,,"Baojing Jimizhou","保靜羈縻州",Jimizhou,999,1279,109.43847,28.39781,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13226,,"Xiaxi Jimizhou","下溪羈縻州",Jimizhou,999,1279,110.0411,28.57677,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13227,,"Rong Jimizhou","溶羈縻州",Jimizhou,999,1279,109.86464,28.61743,13212,"辰州",13098,"荊湖北路",10989,"宋朝",,,,
13228,,"Yuan Zhou","沅州",Zhou,1074,1279,109.68408,27.4473,13098,"荊湖北路",10989,"宋朝",,,,,,
13229,,Luyang,"盧陽",Xian,1074,1279,109.68408,27.4473,13228,"沅州",13098,"荊湖北路",10989,"宋朝",,,,
13230,,Mayang,"麻陽",Xian,1074,1279,109.59695,27.71713,13228,"沅州",13098,"荊湖北路",10989,"宋朝",,,,
13231,,Qianyang,"黔陽",Xian,1074,1279,109.81185,27.19513,13228,"沅州",13098,"荊湖北路",10989,"宋朝",,,,
13232,,Quyang,"渠陽",Xian,1083,1087,109.70958,26.57519,13228,"沅州",13098,"荊湖北路",10989,"宋朝",,,,
13233,,"Quyang Zhai","渠陽寨",Zhai,1088,1089,109.77516,26.90749,13228,"沅州",13098,"荊湖北路",10989,"宋朝",,,,
13234,,Zhaoyu,"招諭",Xian,1074,1074,109.85477,27.91788,13228,"沅州",13098,"荊湖北路",10989,"宋朝",,,,
13235,,"Cheng Zhou","誠州",Zhou,1081,1086,109.70958,26.57519,13098,"荊湖北路",10989,"宋朝",,,,,,
13236,,"Quyang Jun","渠陽軍",Jun,1087,1087,109.70958,26.57519,13098,"荊湖北路",10989,"宋朝",,,,,,
13237,,"Cheng Zhou","誠州",Zhou,1090,1102,109.70958,26.57519,13098,"荊湖北路",10989,"宋朝",,,,,,
13238,,"Jing Zhou","靖州",Zhou,1103,1279,109.70958,26.57519,13098,"荊湖北路",10989,"宋朝",,,,,,
13239,,Quyang,"渠陽",Xian,1081,1086,109.70958,26.57519,13235,"誠州",13098,"荊湖北路",10989,"宋朝",,,,
13240,,Quyang,"渠陽",Xian,1090,1102,109.70958,26.57519,,,,,,,,,,
13241,,Yongping,"永平",Xian,1103,1279,109.70958,26.57519,,,,,,,,,,
13242,,Huitong,"會同",Xian,1081,1086,109.71355,26.86149,13235,"誠州",13098,"荊湖北路",10989,"宋朝",,,,
13243,,Sanjiang,"三江",Xian,1083,1086,109.77507,26.90593,13235,"誠州",13098,"荊湖北路",10989,"宋朝",,,,
13244,,Sanjiang,"三江",Xian,1090,1102,109.77507,26.90593,,,,,,,,,,
13245,,Huitong,"會同",Xian,1103,1279,109.71355,26.86149,,,,,,,,,,
13246,,Luomeng,"羅蒙",Xian,1083,1086,109.72392,26.17093,13235,"誠州",13098,"荊湖北路",10989,"宋朝",,,,
13247,,Luomeng,"羅蒙",Xian,1090,1102,109.72392,26.17093,,,,,,,,,,
13248,,Tongdao,"通道",Xian,1103,1279,109.62575,26.31941,,,,,,,,,,
13249,,"Jingmen Jun","荊門軍",Jun,999,1072,111.78712,30.83151,13098,"荊湖北路",10989,"宋朝",,,,,,
13250,,"Jingmen Jun","荊門軍",Jun,1088,1279,111.78712,30.83151,13098,"荊湖北路",10989,"宋朝",,,,,,
13251,,Changlin,"長林",Xian,999,1072,112.19842,31.02873,13249,"荊門軍",13098,"荊湖北路",10989,"宋朝",,,,
13252,,Changlin,"長林",Xian,1088,1279,112.19842,31.02873,,,,,,,,,,
13253,,Changlin,"長林",Xian,1144,1145,112.19842,31.02873,,,,,,,,,,
13254,,Dangyang,"當陽",Xian,999,1072,111.81642,30.85363,13249,"荊門軍",13098,"荊湖北路",10989,"宋朝",,,,
13255,,Dangyang,"當陽",Xian,1088,1143,111.81642,30.85363,,,,,,,,,,
13256,,Dangyang,"當陽",Xian,1146,1279,111.78712,30.83151,,,,,,,,,,
13257,,"Xinyang Jun","信陽軍",Jun,1149,1279,114.0692,32.13112,13098,"荊湖北路",10989,"宋朝",,,,,,
13258,,Xinyang,"信陽",Xian,1149,1279,114.0803,31.95306,13257,"信陽軍",13098,"荊湖北路",10989,"宋朝",,,,
13259,,Luoshan,"羅山",Xian,1149,1279,114.52224,32.20237,13257,"信陽軍",13098,"荊湖北路",10989,"宋朝",,,,
13260,,"Fu Zhou","復州",Zhou,999,1072,113.16412,30.65625,13098,"荊湖北路",10989,"宋朝",,,,,,
13261,,"Fu Zhou","復州",Zhou,1086,1279,113.16412,30.65625,13098,"荊湖北路",10989,"宋朝",,,,,,
13262,,Jingling,"景陵",Xian,999,1072,113.16412,30.65625,13260,"復州",13098,"荊湖北路",10989,"宋朝",,,,
13263,,Jingling,"景陵",Xian,1086,1279,113.16412,30.65625,,,,,,,,,,
